program,workstream,tool_id,capex_category,vendor,fiscal_month,planned_spend_usd,actual_spend_usd,forecast_spend_usd,po_date,install_date_planned,install_date_actual,status
Atlas-Sustaining,Hardware,T-AT-04,IT/Network,VendorB,2024-12,237871.0,268602.47,251700.16,2024-12-15,2025-04-03,2025-04-30,Installed
Atlas-Sustaining,Hardware,T-AT-04,SpareParts,VendorB,2025-01,84756.0,78684.44,82023.8,2025-01-02,2025-03-11,2025-03-12,Installed
Atlas-Sustaining,Hardware,T-AT-04,Tooling,VendorB,2025-01,223667.0,239739.63,230899.68,2025-01-10,2025-05-26,,Planned
Atlas-Sustaining,Hardware,T-AT-04,Facilities,VendorB,2025-01,295827.0,295089.01,295494.9,2025-01-23,2025-03-27,2025-04-30,Delayed
Atlas-Sustaining,Hardware,T-AT-04,Tooling,VendorB,2025-02,223249.0,220285.99,221915.65,2025-02-25,2025-06-24,2025-06-15,Delayed
Atlas-Sustaining,Hardware,T-AT-04,Fixtures,VendorB,2025-02,65622.0,65411.62,65527.33,2025-02-14,2025-05-30,2025-06-26,Installed
Atlas-Sustaining,Hardware,T-AT-04,Facilities,VendorB,2025-02,66557.0,65056.37,65881.72,2025-02-16,2025-03-12,2025-03-21,Installed
Atlas-Sustaining,Hardware,T-AT-04,IT/Network,VendorB,2025-03,290147.0,304570.68,296637.66,2025-03-09,2025-06-29,2025-07-16,Delayed
Atlas-Sustaining,Hardware,T-AT-04,SpareParts,VendorB,2025-03,143762.0,137545.27,140964.47,2025-03-09,2025-06-30,2025-06-30,Delayed
Atlas-Sustaining,Hardware,T-AT-04,Facilities,VendorB,2025-03,287062.0,298893.12,292386.01,2025-03-08,2025-05-02,2025-04-20,Installed
Atlas-Sustaining,Hardware,T-AT-04,SpareParts,VendorB,2025-04,136010.0,155956.01,144985.71,2025-04-12,2025-05-23,2025-06-01,Installed
Atlas-Sustaining,Hardware,T-AT-04,TestEquipment,VendorB,2025-04,113498.0,102014.51,108330.43,2025-04-21,2025-07-21,2025-07-25,Installed
Atlas-Sustaining,Hardware,T-AT-04,Tooling,VendorB,2025-04,76945.0,79716.11,78192.0,2025-04-13,2025-08-04,2025-08-06,Installed
Atlas-Sustaining,Hardware,T-AT-04,IT/Network,VendorB,2025-05,84816.0,74074.38,79982.27,2025-05-16,2025-06-26,2025-07-14,Delayed
Atlas-Sustaining,Hardware,T-AT-04,Facilities,VendorB,2025-05,261899.0,262678.59,262249.81,2025-05-19,2025-09-30,2025-09-21,Installed
Atlas-Sustaining,Hardware,T-AT-04,Tooling,VendorB,2025-05,99055.0,117499.33,107354.95,2025-05-12,2025-08-28,,Planned
Atlas-Sustaining,Hardware,T-AT-04,Facilities,VendorB,2025-06,280876.0,282667.84,281682.33,2025-06-20,2025-08-13,2025-09-07,Installed
Atlas-Sustaining,Hardware,T-AT-04,IT/Network,VendorB,2025-06,286877.0,253714.26,271953.77,2025-06-19,2025-09-07,2025-09-19,Delayed
Atlas-Sustaining,Hardware,T-AT-04,SpareParts,VendorB,2025-06,285977.0,307918.54,295850.69,2025-06-16,2025-10-07,2025-10-24,Delayed
Atlas-Sustaining,Hardware,T-AT-04,IT/Network,VendorB,2025-07,92559.0,84311.87,88847.79,2025-07-16,2025-10-29,2025-10-21,Installed
Atlas-Sustaining,Hardware,T-AT-04,Tooling,VendorB,2025-07,275799.0,276988.29,276334.18,2025-07-11,2025-08-01,,Planned
Atlas-Sustaining,Hardware,T-AT-04,SpareParts,VendorB,2025-07,241012.0,270175.63,254135.63,2025-07-17,2025-10-22,,Planned
Atlas-Sustaining,Hardware,T-AT-04,SpareParts,VendorB,2025-08,67039.0,64218.37,65769.71,2025-08-19,2025-11-15,2025-11-28,Installed
Atlas-Sustaining,Hardware,T-AT-04,Fixtures,VendorB,2025-08,286701.0,310443.54,297385.14,2025-08-15,2025-09-28,2025-10-18,Installed
Atlas-Sustaining,Hardware,T-AT-04,Facilities,VendorB,2025-08,94242.0,106374.18,99701.48,2025-08-11,2025-11-15,,Planned
Atlas-Sustaining,Hardware,T-AT-04,Facilities,VendorB,2025-09,183464.0,179777.78,181805.2,2025-09-12,2026-01-13,,Planned
Atlas-Sustaining,Hardware,T-AT-04,Fixtures,VendorB,2025-09,165778.0,181407.78,172811.4,2025-09-13,2025-12-02,2025-12-23,Installed
Atlas-Sustaining,Hardware,T-AT-04,TestEquipment,VendorB,2025-09,232247.0,240232.82,235840.62,2025-09-23,2025-12-25,2026-01-17,Delayed
Atlas-Sustaining,Hardware,T-AT-04,Tooling,VendorB,2025-10,267897.0,234387.9,252817.9,2025-10-14,2026-02-17,,Planned
Atlas-Sustaining,Hardware,T-AT-04,IT/Network,VendorB,2025-10,227837.0,257717.07,241283.03,2025-10-08,2025-12-03,2025-11-22,Installed
Atlas-Sustaining,Hardware,T-AT-04,TestEquipment,VendorB,2025-10,206058.0,214854.03,210016.21,2025-10-23,2026-02-03,,Planned
Atlas-Sustaining,Hardware,T-AT-04,Tooling,VendorB,2025-11,218079.0,173606.73,198066.48,2025-11-12,2025-12-11,,Planned
Atlas-Sustaining,Hardware,T-AT-04,SpareParts,VendorB,2025-11,162598.0,181229.67,170982.25,2025-11-08,2026-01-12,,Planned
Atlas-Sustaining,Hardware,T-AT-04,TestEquipment,VendorB,2025-11,257683.0,273667.0,264875.8,2025-11-14,2026-03-10,2026-03-25,Delayed
Atlas-Sustaining,Hardware,T-AT-04,Tooling,VendorB,2025-12,161351.0,153061.99,157620.95,2025-12-14,2026-01-23,2026-01-28,Installed
Atlas-Sustaining,Hardware,T-AT-04,SpareParts,VendorB,2025-12,140392.0,152389.7,145790.96,2025-12-09,2026-04-14,,Planned
Atlas-Sustaining,Hardware,T-AT-04,Facilities,VendorB,2025-12,58125.0,62589.84,60134.18,2025-12-05,2026-03-13,2026-03-19,Installed
Atlas-Sustaining,Facilities,T-AT-05,IT/Network,VendorB,2024-01,166854.0,188908.73,176778.63,2024-01-02,2024-04-05,2024-04-05,Installed
Atlas-Sustaining,Facilities,T-AT-05,Facilities,VendorB,2024-01,184884.0,222337.86,201738.24,2024-01-21,2024-03-28,2024-04-17,Installed
Atlas-Sustaining,Facilities,T-AT-05,TestEquipment,VendorB,2024-01,199411.0,217528.84,207564.03,2024-01-24,2024-05-24,2024-06-06,Installed
Atlas-Sustaining,Facilities,T-AT-05,Fixtures,VendorB,2024-02,262602.0,287279.99,273707.09,2024-02-23,2024-06-04,,Planned
Atlas-Sustaining,Facilities,T-AT-05,IT/Network,VendorB,2024-02,96634.0,92814.02,94915.01,2024-02-19,2024-05-27,2024-06-17,Delayed
Atlas-Sustaining,Facilities,T-AT-05,Facilities,VendorB,2024-02,192457.0,228579.84,208712.28,2024-02-05,2024-05-09,2024-05-14,Delayed
Atlas-Sustaining,Facilities,T-AT-05,IT/Network,VendorB,2024-03,67375.0,76572.69,71513.96,2024-03-14,2024-07-19,,Planned
Atlas-Sustaining,Facilities,T-AT-05,Facilities,VendorB,2024-03,70586.0,82249.92,75834.76,2024-03-19,2024-06-26,2024-07-22,Installed
Atlas-Sustaining,Facilities,T-AT-05,TestEquipment,VendorB,2024-03,295310.0,319449.18,306172.63,2024-03-07,2024-05-23,,Planned
Atlas-Sustaining,Facilities,T-AT-05,Tooling,VendorB,2024-04,105276.0,112253.36,108415.81,2024-04-07,2024-06-27,2024-07-30,Installed
Atlas-Sustaining,Facilities,T-AT-05,SpareParts,VendorB,2024-04,188866.0,214697.71,200490.27,2024-04-03,2024-08-06,2024-09-05,Installed
Atlas-Sustaining,Facilities,T-AT-05,Facilities,VendorB,2024-04,43889.0,53384.12,48161.8,2024-04-15,2024-08-08,2024-08-28,Delayed
Atlas-Sustaining,Facilities,T-AT-05,Fixtures,VendorB,2024-05,81289.0,63005.13,73061.26,2024-05-09,2024-08-14,2024-08-05,Installed
Atlas-Sustaining,Facilities,T-AT-05,TestEquipment,VendorB,2024-05,174168.0,168825.88,171764.05,2024-05-17,2024-07-25,,Planned
Atlas-Sustaining,Facilities,T-AT-05,IT/Network,VendorB,2024-05,150474.0,174252.09,161174.14,2024-05-16,2024-09-29,,Planned
Atlas-Sustaining,Facilities,T-AT-05,Tooling,VendorB,2024-06,131060.0,115729.87,124161.44,2024-06-10,2024-08-31,,Planned
Atlas-Sustaining,Facilities,T-AT-05,SpareParts,VendorB,2024-06,46359.0,48167.65,47172.89,2024-06-04,2024-08-16,,Planned
Atlas-Sustaining,Facilities,T-AT-05,IT/Network,VendorB,2024-06,281763.0,346144.01,310734.45,2024-06-25,2024-09-11,2024-09-23,Installed
Atlas-Sustaining,Facilities,T-AT-05,Fixtures,VendorB,2024-07,212507.0,256573.56,232336.95,2024-07-23,2024-09-07,2024-09-14,Installed
Atlas-Sustaining,Facilities,T-AT-05,IT/Network,VendorB,2024-07,55093.0,48565.15,52155.47,2024-07-18,2024-10-14,2024-11-09,Installed
Atlas-Sustaining,Facilities,T-AT-05,TestEquipment,VendorB,2024-07,23675.0,25684.01,24579.05,2024-07-12,2024-08-21,2024-09-17,Installed
Atlas-Sustaining,Facilities,T-AT-05,TestEquipment,VendorB,2024-08,197815.0,188830.74,193772.08,2024-08-22,2025-01-06,2025-01-25,Installed
Atlas-Sustaining,Facilities,T-AT-05,Fixtures,VendorB,2024-08,53011.0,49928.65,51623.94,2024-08-02,2024-10-13,,Planned
Atlas-Sustaining,Facilities,T-AT-05,SpareParts,VendorB,2024-08,271823.0,238644.03,256892.46,2024-08-04,2024-10-22,,Planned
Atlas-Sustaining,Facilities,T-AT-05,TestEquipment,VendorB,2024-09,142532.0,171815.69,155709.66,2024-09-14,2024-11-27,,Planned
Atlas-Sustaining,Facilities,T-AT-05,Fixtures,VendorB,2024-09,222306.0,223855.88,223003.45,2024-09-19,2024-12-26,2025-01-16,Delayed
Atlas-Sustaining,Facilities,T-AT-05,Tooling,VendorB,2024-09,187772.0,216863.82,200863.32,2024-09-25,2024-12-06,2025-01-09,Installed
Atlas-Sustaining,Facilities,T-AT-05,Facilities,VendorB,2024-10,83788.0,71250.15,78145.97,2024-10-10,2024-12-17,,Planned
Atlas-Sustaining,Facilities,T-AT-05,SpareParts,VendorB,2024-10,145805.0,141752.67,143981.45,2024-10-19,2025-02-10,2025-03-06,Installed
Atlas-Sustaining,Facilities,T-AT-05,Fixtures,VendorB,2024-10,203258.0,205911.15,204451.92,2024-10-11,2024-11-01,2024-11-11,Installed
Atlas-Sustaining,Facilities,T-AT-05,Facilities,VendorB,2024-11,226706.0,188622.46,209568.41,2024-11-08,2025-03-23,2025-04-25,Installed
Atlas-Sustaining,Facilities,T-AT-05,Fixtures,VendorB,2024-11,294428.0,389374.05,337153.72,2024-11-02,2025-03-13,,Planned
Atlas-Sustaining,Facilities,T-AT-05,Tooling,VendorB,2024-11,15897.0,18521.65,17078.09,2024-11-13,2025-03-18,2025-03-22,Installed
Atlas-Sustaining,Facilities,T-AT-05,Fixtures,VendorB,2024-12,177424.0,166057.94,172309.27,2024-12-24,2025-01-29,2025-01-21,Installed
Atlas-Sustaining,Facilities,T-AT-05,SpareParts,VendorB,2024-12,273294.0,289145.65,280427.24,2024-12-19,2025-04-16,,Planned
Atlas-Sustaining,Facilities,T-AT-05,Facilities,VendorB,2024-12,248201.0,178424.88,216801.75,2024-12-16,2025-03-20,,Planned
Atlas-Sustaining,Facilities,T-AT-05,SpareParts,VendorB,2025-01,139009.0,162181.82,149436.77,2025-01-15,2025-03-19,2025-03-28,Installed
Atlas-Sustaining,Facilities,T-AT-05,TestEquipment,VendorB,2025-01,281009.0,253708.0,268723.55,2025-01-01,2025-04-25,,Planned
Atlas-Sustaining,Facilities,T-AT-05,Facilities,VendorB,2025-01,254248.0,228052.9,242460.21,2025-01-04,2025-04-04,,Planned
Atlas-Sustaining,Facilities,T-AT-05,IT/Network,VendorB,2025-02,116822.0,106749.51,112289.38,2025-02-11,2025-04-17,,Planned
Atlas-Sustaining,Facilities,T-AT-05,TestEquipment,VendorB,2025-02,186111.0,184262.85,185279.33,2025-02-03,2025-03-02,,Planned
Atlas-Sustaining,Facilities,T-AT-05,SpareParts,VendorB,2025-02,261784.0,316437.87,286378.24,2025-02-08,2025-04-05,,Planned
Atlas-Sustaining,Facilities,T-AT-05,Facilities,VendorB,2025-03,109103.0,106973.17,108144.58,2025-03-11,2025-05-10,,Planned
Atlas-Sustaining,Facilities,T-AT-05,SpareParts,VendorB,2025-03,25229.0,28615.41,26752.88,2025-03-10,2025-04-06,,Planned
Atlas-Sustaining,Facilities,T-AT-05,Tooling,VendorB,2025-03,238808.0,198327.32,220591.7,2025-03-07,2025-06-02,,Planned
Atlas-Sustaining,Facilities,T-AT-05,Facilities,VendorB,2025-04,151356.0,123063.01,138624.15,2025-04-21,2025-08-23,2025-09-26,Installed
Atlas-Sustaining,Facilities,T-AT-05,IT/Network,VendorB,2025-04,260397.0,272101.94,265664.22,2025-04-02,2025-06-25,2025-06-19,Delayed
Atlas-Sustaining,Facilities,T-AT-05,TestEquipment,VendorB,2025-04,14139.0,14319.34,14220.15,2025-04-16,2025-08-10,2025-09-02,Delayed
Atlas-Sustaining,Facilities,T-AT-05,Facilities,VendorB,2025-05,243734.0,258910.69,250563.51,2025-05-06,2025-06-01,2025-05-17,Installed
Atlas-Sustaining,Facilities,T-AT-05,Fixtures,VendorB,2025-05,239083.0,259072.35,248078.21,2025-05-19,2025-06-17,2025-06-19,Installed
Atlas-Sustaining,Facilities,T-AT-05,Tooling,VendorB,2025-05,121905.0,137038.34,128715.0,2025-05-08,2025-06-15,,Planned
Atlas-Sustaining,Facilities,T-AT-05,Fixtures,VendorB,2025-06,296518.0,315967.17,305270.13,2025-06-01,2025-07-05,2025-06-23,Installed
Atlas-Sustaining,Facilities,T-AT-05,TestEquipment,VendorB,2025-06,83907.0,80996.97,82597.49,2025-06-16,2025-08-26,2025-09-16,Installed
Atlas-Sustaining,Facilities,T-AT-05,Tooling,VendorB,2025-06,223123.0,207461.36,216075.26,2025-06-08,2025-07-17,2025-07-20,Installed
Atlas-Sustaining,Facilities,T-AT-05,SpareParts,VendorB,2025-07,144607.0,149158.35,146655.11,2025-07-24,2025-11-27,,Planned
Atlas-Sustaining,Facilities,T-AT-05,Fixtures,VendorB,2025-07,36326.0,31940.9,34352.71,2025-07-10,2025-11-18,2025-11-11,Installed
Atlas-Sustaining,Facilities,T-AT-05,IT/Network,VendorB,2025-07,137318.0,143848.31,140256.64,2025-07-21,2025-10-23,2025-10-09,Installed
Atlas-Sustaining,Facilities,T-AT-05,Facilities,VendorB,2025-08,239938.0,234985.76,237709.49,2025-08-12,2025-11-14,2025-12-06,Installed
Atlas-Sustaining,Facilities,T-AT-05,TestEquipment,VendorB,2025-08,62548.0,68929.15,65419.52,2025-08-21,2025-11-25,2025-12-24,Installed
Atlas-Sustaining,Facilities,T-AT-05,SpareParts,VendorB,2025-08,248595.0,223362.49,237240.37,2025-08-13,2025-09-03,2025-09-13,Installed
Atlas-Sustaining,Facilities,T-AT-05,Tooling,VendorB,2025-09,90061.0,89243.36,89693.06,2025-09-05,2025-10-02,,Planned
Atlas-Sustaining,Facilities,T-AT-05,IT/Network,VendorB,2025-09,115821.0,122674.53,118905.09,2025-09-07,2026-01-24,,Planned
Atlas-Sustaining,Facilities,T-AT-05,Facilities,VendorB,2025-09,160159.0,151981.63,156479.18,2025-09-25,2026-01-02,2025-12-19,Installed
Atlas-Sustaining,Facilities,T-AT-05,Facilities,VendorB,2025-10,14725.0,15050.97,14871.69,2025-10-25,2026-02-14,2026-02-16,Installed
Atlas-Sustaining,Facilities,T-AT-05,IT/Network,VendorB,2025-10,299766.0,257503.03,280747.66,2025-10-21,2026-02-22,,Planned
Atlas-Sustaining,Facilities,T-AT-05,Fixtures,VendorB,2025-10,125368.0,135922.76,130117.64,2025-10-25,2025-12-02,2025-11-29,Delayed
Atlas-Sustaining,Facilities,T-AT-05,SpareParts,VendorB,2025-11,68440.0,70607.8,69415.51,2025-11-11,2026-02-04,2026-01-25,Installed
Atlas-Sustaining,Facilities,T-AT-05,Tooling,VendorB,2025-11,86336.0,73976.95,80774.43,2025-11-17,2026-04-04,2026-03-21,Installed
Atlas-Sustaining,Facilities,T-AT-05,IT/Network,VendorB,2025-11,109695.0,116646.43,112823.14,2025-11-23,2026-01-19,2026-01-24,Installed
Atlas-Sustaining,Facilities,T-AT-05,Fixtures,VendorB,2025-12,195522.0,179834.25,188462.51,2025-12-24,2026-04-01,,Planned
Atlas-Sustaining,Facilities,T-AT-05,TestEquipment,VendorB,2025-12,207576.0,198192.49,203353.42,2025-12-17,2026-02-01,2026-02-28,Installed
Atlas-Sustaining,Facilities,T-AT-05,Tooling,VendorB,2025-12,145269.0,146063.77,145626.65,2025-12-24,2026-02-19,2026-03-12,Installed
Atlas-Sustaining,Controls,T-AT-06,Fixtures,VendorC,2024-01,29614.0,42820.92,35557.12,2024-01-04,2024-03-06,2024-04-08,Installed
Atlas-Sustaining,Controls,T-AT-06,SpareParts,VendorC,2024-01,216239.0,207960.75,212513.79,2024-01-25,2024-04-05,2024-04-12,Installed
Atlas-Sustaining,Controls,T-AT-06,Tooling,VendorC,2024-01,244700.0,246945.57,245710.51,2024-01-04,2024-04-06,2024-05-01,Installed
Atlas-Sustaining,Controls,T-AT-06,Facilities,VendorC,2024-02,235442.0,228057.89,232119.15,2024-02-13,2024-05-31,2024-06-21,Installed
Atlas-Sustaining,Controls,T-AT-06,SpareParts,VendorC,2024-02,133126.0,153860.58,142456.56,2024-02-19,2024-03-25,2024-03-24,Installed
Atlas-Sustaining,Controls,T-AT-06,IT/Network,VendorC,2024-02,203404.0,171112.67,188872.9,2024-02-16,2024-03-16,2024-03-27,Installed
Atlas-Sustaining,Controls,T-AT-06,IT/Network,VendorC,2024-03,276263.0,331962.41,301327.73,2024-03-21,2024-04-16,,Planned
Atlas-Sustaining,Controls,T-AT-06,Fixtures,VendorC,2024-03,52281.0,50358.36,51415.81,2024-03-09,2024-06-27,,Planned
Atlas-Sustaining,Controls,T-AT-06,Facilities,VendorC,2024-03,270766.0,250138.72,261483.72,2024-03-22,2024-06-18,2024-07-03,Delayed
Atlas-Sustaining,Controls,T-AT-06,IT/Network,VendorC,2024-04,51463.0,53723.84,52480.38,2024-04-08,2024-05-26,,Planned
Atlas-Sustaining,Controls,T-AT-06,TestEquipment,VendorC,2024-04,206535.0,289027.28,243656.52,2024-04-11,2024-07-22,2024-08-22,Installed
Atlas-Sustaining,Controls,T-AT-06,Facilities,VendorC,2024-04,245714.0,239133.01,242752.55,2024-04-14,2024-07-05,,Planned
Atlas-Sustaining,Controls,T-AT-06,Tooling,VendorC,2024-05,295800.0,276674.86,287193.69,2024-05-13,2024-09-04,2024-10-08,Installed
Atlas-Sustaining,Controls,T-AT-06,Facilities,VendorC,2024-05,232364.0,169460.99,204057.64,2024-05-22,2024-06-20,2024-07-01,Installed
Atlas-Sustaining,Controls,T-AT-06,IT/Network,VendorC,2024-05,192866.0,164282.44,180003.4,2024-05-07,2024-09-21,2024-09-18,Installed
Atlas-Sustaining,Controls,T-AT-06,TestEquipment,VendorC,2024-06,33093.0,27362.6,30514.32,2024-06-13,2024-08-19,2024-09-15,Installed
Atlas-Sustaining,Controls,T-AT-06,IT/Network,VendorC,2024-06,90062.0,102781.39,95785.73,2024-06-05,2024-09-14,2024-10-07,Installed
Atlas-Sustaining,Controls,T-AT-06,Facilities,VendorC,2024-06,51871.0,56161.46,53801.71,2024-06-09,2024-08-29,2024-09-08,Delayed
Atlas-Sustaining,Controls,T-AT-06,Fixtures,VendorC,2024-07,51095.0,68313.23,58843.21,2024-07-21,2024-10-03,,Planned
Atlas-Sustaining,Controls,T-AT-06,SpareParts,VendorC,2024-07,232392.0,213185.63,223749.13,2024-07-21,2024-11-12,,Planned
Atlas-Sustaining,Controls,T-AT-06,Facilities,VendorC,2024-07,276764.0,280996.98,278668.84,2024-07-12,2024-09-30,2024-10-07,Installed
Atlas-Sustaining,Controls,T-AT-06,Fixtures,VendorC,2024-08,176172.0,163607.86,170518.14,2024-08-15,2024-11-13,2024-11-22,Installed
Atlas-Sustaining,Controls,T-AT-06,SpareParts,VendorC,2024-08,15592.0,18419.52,16864.38,2024-08-11,2024-10-29,2024-12-01,Installed
Atlas-Sustaining,Controls,T-AT-06,IT/Network,VendorC,2024-08,14181.0,14500.77,14324.9,2024-08-01,2024-11-21,2024-12-15,Installed
Atlas-Sustaining,Controls,T-AT-06,Tooling,VendorC,2024-09,206265.0,175051.3,192218.84,2024-09-12,2024-11-28,2024-12-29,Installed
Atlas-Sustaining,Controls,T-AT-06,TestEquipment,VendorC,2024-09,103819.0,73438.91,90147.96,2024-09-21,2024-11-03,2024-10-27,Installed
Atlas-Sustaining,Controls,T-AT-06,IT/Network,VendorC,2024-09,188807.0,151583.25,172056.31,2024-09-09,2024-12-08,,Planned
Atlas-Sustaining,Controls,T-AT-06,TestEquipment,VendorC,2024-10,228741.0,233780.21,231008.64,2024-10-12,2025-01-24,2025-02-25,Installed
Atlas-Sustaining,Controls,T-AT-06,SpareParts,VendorC,2024-10,215646.0,206534.8,211545.96,2024-10-10,2025-02-22,2025-03-06,Installed
Atlas-Sustaining,Controls,T-AT-06,Facilities,VendorC,2024-10,132907.0,139154.74,135718.48,2024-10-19,2025-01-24,,Planned
Atlas-Sustaining,Controls,T-AT-06,Fixtures,VendorC,2024-11,113974.0,86974.15,101824.07,2024-11-13,2025-02-22,,Planned
Atlas-Sustaining,Controls,T-AT-06,IT/Network,VendorC,2024-11,140358.0,169011.91,153252.26,2024-11-03,2024-12-11,2024-12-28,Installed
Atlas-Sustaining,Controls,T-AT-06,Tooling,VendorC,2024-11,116619.0,129952.99,122619.29,2024-11-19,2025-03-14,2025-02-28,Installed
Atlas-Sustaining,Controls,T-AT-06,Fixtures,VendorC,2024-12,281361.0,234813.34,260414.55,2024-12-19,2025-05-04,,Planned
Atlas-Sustaining,Controls,T-AT-06,Facilities,VendorC,2024-12,234140.0,312175.24,269255.86,2024-12-12,2025-04-19,,Planned
Atlas-Sustaining,Controls,T-AT-06,IT/Network,VendorC,2024-12,19336.0,15545.1,17630.1,2024-12-16,2025-01-18,,Planned
Atlas-Sustaining,Controls,T-AT-06,Facilities,VendorC,2025-01,57263.0,49929.35,53962.86,2025-01-10,2025-04-08,2025-04-21,Installed
Atlas-Sustaining,Controls,T-AT-06,IT/Network,VendorC,2025-01,164534.0,166543.02,165438.06,2025-01-08,2025-04-14,,Planned
Atlas-Sustaining,Controls,T-AT-06,SpareParts,VendorC,2025-01,272572.0,271311.75,272004.89,2025-01-22,2025-04-11,,Planned
Atlas-Sustaining,Controls,T-AT-06,Tooling,VendorC,2025-02,262879.0,264220.93,263482.87,2025-02-21,2025-03-14,2025-03-27,Installed
Atlas-Sustaining,Controls,T-AT-06,Fixtures,VendorC,2025-02,126390.0,132899.0,129319.05,2025-02-10,2025-06-27,2025-07-25,Installed
Atlas-Sustaining,Controls,T-AT-06,SpareParts,VendorC,2025-02,95832.0,104590.83,99773.47,2025-02-22,2025-06-07,,Planned
Atlas-Sustaining,Controls,T-AT-06,IT/Network,VendorC,2025-03,183014.0,232316.56,205200.15,2025-03-25,2025-05-21,2025-05-20,Delayed
Atlas-Sustaining,Controls,T-AT-06,Fixtures,VendorC,2025-03,204203.0,237818.16,219329.82,2025-03-14,2025-04-27,,Planned
Atlas-Sustaining,Controls,T-AT-06,Facilities,VendorC,2025-03,254409.0,215000.37,236675.11,2025-03-15,2025-07-14,2025-07-12,Installed
Atlas-Sustaining,Controls,T-AT-06,IT/Network,VendorC,2025-04,62041.0,65349.95,63530.03,2025-04-19,2025-07-23,2025-07-17,Delayed
Atlas-Sustaining,Controls,T-AT-06,Facilities,VendorC,2025-04,75540.0,79058.13,77123.16,2025-04-08,2025-06-01,2025-06-08,Installed
Atlas-Sustaining,Controls,T-AT-06,TestEquipment,VendorC,2025-04,226697.0,222919.26,224997.02,2025-04-10,2025-05-02,2025-05-18,Installed
Atlas-Sustaining,Controls,T-AT-06,Facilities,VendorC,2025-05,116273.0,87113.66,103151.3,2025-05-13,2025-09-11,,Planned
Atlas-Sustaining,Controls,T-AT-06,TestEquipment,VendorC,2025-05,267280.0,266398.99,266883.55,2025-05-09,2025-06-08,2025-06-02,Installed
Atlas-Sustaining,Controls,T-AT-06,Tooling,VendorC,2025-05,183966.0,200293.87,191313.54,2025-05-05,2025-06-25,,Planned
Atlas-Sustaining,Controls,T-AT-06,TestEquipment,VendorC,2025-06,155323.0,163728.91,159105.66,2025-06-09,2025-09-17,,Planned
Atlas-Sustaining,Controls,T-AT-06,Facilities,VendorC,2025-06,265806.0,254662.19,260791.28,2025-06-16,2025-07-17,2025-07-31,Installed
Atlas-Sustaining,Controls,T-AT-06,Fixtures,VendorC,2025-06,17400.0,20200.94,18660.42,2025-06-03,2025-08-11,,Planned
Atlas-Sustaining,Controls,T-AT-06,Facilities,VendorC,2025-07,250027.0,205516.67,229997.35,2025-07-24,2025-09-22,2025-09-19,Installed
Atlas-Sustaining,Controls,T-AT-06,SpareParts,VendorC,2025-07,50544.0,46155.78,48569.3,2025-07-14,2025-10-31,2025-11-25,Delayed
Atlas-Sustaining,Controls,T-AT-06,Tooling,VendorC,2025-07,217898.0,255372.2,234761.39,2025-07-25,2025-10-18,2025-11-13,Installed
Atlas-Sustaining,Controls,T-AT-06,Fixtures,VendorC,2025-08,99292.0,92087.61,96050.02,2025-08-16,2025-09-09,2025-10-03,Installed
Atlas-Sustaining,Controls,T-AT-06,Facilities,VendorC,2025-08,151325.0,171066.04,160208.47,2025-08-22,2025-12-25,2025-12-24,Installed
Atlas-Sustaining,Controls,T-AT-06,SpareParts,VendorC,2025-08,101583.0,104338.39,102822.93,2025-08-02,2025-11-28,,Planned
Atlas-Sustaining,Controls,T-AT-06,SpareParts,VendorC,2025-09,28344.0,25454.73,27043.83,2025-09-22,2025-10-28,,Planned
Atlas-Sustaining,Controls,T-AT-06,Tooling,VendorC,2025-09,29299.0,33956.54,31394.89,2025-09-07,2025-10-21,2025-11-12,Delayed
